dma_code,interval_idx,flow_baseline_min,flow_baseline_max,flow_current,pressure_baseline_min,pressure_baseline_max,pressure_current
DM-53-03-01-01,57,0.0,0.0,0.0,9.1,13.38,9.62
DM-53-03-01-01,58,0.0,0.0,0.0,9.24,13.94,9.656
DM-53-03-01-01,59,0.0,0.0,0.0,9.27,14.22,9.673
DM-53-03-01-01,60,0.0,0.0,0.0,9.29,14.29,9.693
DM-53-03-01-01,61,0.0,0.0,0.0,9.3,14.27,9.7
DM-53-03-01-01,62,0.0,0.0,0.0,9.31,14.21,9.681
DM-53-03-01-01,63,0.0,0.0,0.0,9.31,14.22,9.651
DM-53-03-01-01,64,0.0,0.0,0.0,9.81,14.29,10.011
DM-53-03-01-01,65,0.0,0.0,0.0,10.27,14.34,10.463
DM-53-03-01-01,66,0.0,0.0,0.0,10.56,14.23,10.943
DM-53-03-01-01,67,0.0,0.0,0.0,10.91,14.19,11.343
DM-53-03-01-01,68,0.0,0.0,0.0,11.25,14.26,11.706
DM-53-03-01-01,69,0.0,0.0,0.0,11.63,14.44,12.11
DM-53-03-01-01,70,0.0,0.0,0.0,11.6,14.65,12.496
DM-53-03-01-01,71,0.0,0.0,0.0,11.56,14.16,12.763
DM-53-03-01-01,72,0.0,0.0,0.0,11.54,14.29,12.727
DM-53-03-01-01,73,0.0,0.0,0.0,11.33,14.31,12.723
DM-53-03-01-01,74,0.0,0.0,0.0,11.1,14.29,12.644
DM-53-03-01-01,75,0.0,0.0,0.0,10.44,14.28,12.67
DM-53-03-01-01,76,0.0,0.0,0.0,9.54,14.25,12.6
DM-53-03-01-01,77,0.0,0.0,0.0,8.61,14.27,12.579
DM-53-03-01-01,78,0.0,0.0,0.0,7.69,14.12,12.646
DM-53-03-01-01,79,0.0,0.0,0.0,6.92,14.05,12.666
DM-53-03-01-01,80,0.0,0.0,0.0,6.34,14.06,12.517
DM-53-03-01-01,81,0.0,0.0,0.0,5.83,14.14,12.439
DM-53-03-01-01,82,0.0,0.0,0.0,5.4,14.25,12.393
DM-53-03-01-01,83,0.0,0.0,0.0,4.96,14.38,12.064
DM-53-03-01-01,84,0.0,0.0,0.0,3.35,13.77,11.097
DM-53-03-01-01,85,0.0,0.0,0.0,2.36,12.9,10.444
DM-53-03-01-01,86,0.0,0.0,0.0,2.9,12.19,10.127
DM-53-03-01-01,87,0.0,0.0,0.0,2.94,11.71,9.727
DM-53-03-01-01,88,0.0,0.0,0.0,1.86,10.9,9.089
DM-53-03-01-01,89,0.0,0.0,0.0,1.69,10.15,8.441
DM-53-03-01-01,90,0.0,0.0,0.0,1.67,9.5,7.843
DM-53-03-01-01,91,0.0,0.0,0.0,1.68,8.62,7.206
DM-53-03-01-01,92,0.0,0.0,0.0,1.63,7.97,6.606
DM-53-03-01-01,93,0.0,0.0,0.0,1.6,7.27,6.076
DM-53-03-01-01,94,0.0,0.0,0.0,1.59,6.58,5.59
DM-53-03-01-01,95,0.0,0.0,0.0,1.62,6.03,4.996
DM-53-03-01-02,0,0.0,11.17,9.267,1.54,5.54,4.747
DM-53-03-01-02,1,0.0,11.34,9.097,1.51,5.64,4.811
DM-53-03-01-02,2,0.0,10.15,8.417,1.54,5.71,4.851
DM-53-03-01-02,3,0.0,9.5,7.851,1.59,5.77,4.919
DM-53-03-01-02,4,0.0,10.3,7.617,1.56,5.8,4.933
DM-53-03-01-02,5,0.0,9.91,7.039,1.57,5.85,4.92
DM-53-03-01-02,6,0.0,9.28,6.971,1.39,5.86,4.916
DM-53-03-01-02,7,0.07,10.16,6.32,1.26,6.98,4.921
DM-53-03-01-02,8,0.28,11.19,6.056,1.19,7.8,4.927
DM-53-03-01-02,9,0.58,14.69,5.949,1.18,8.7,4.93
DM-53-03-01-02,10,1.22,18.65,6.444,1.19,9.73,4.957
DM-53-03-01-02,11,1.32,20.22,6.423,1.18,11.06,4.977
DM-53-03-01-02,12,1.24,24.44,6.043,1.08,11.91,4.943
DM-53-03-01-02,13,1.06,27.69,6.067,1.13,12.68,4.96
DM-53-03-01-02,14,0.63,28.75,6.341,1.16,12.19,4.946
DM-53-03-01-02,15,0.94,31.15,7.696,2.26,11.91,5.09
DM-53-03-01-02,16,2.92,32.05,9.081,4.16,12.1,5.644
DM-53-03-01-02,17,3.48,31.04,10.391,4.49,12.71,6.354
DM-53-03-01-02,18,4.56,31.73,11.574,4.43,12.81,7.1
DM-53-03-01-02,19,5.09,31.87,13.739,4.46,12.56,7.839
DM-53-03-01-02,20,7.01,31.53,17.279,5.06,12.4,8.844
DM-53-03-01-02,21,8.78,32.65,18.949,6.54,12.37,9.871
DM-53-03-01-02,22,11.07,33.14,21.241,7.19,12.4,10.787
DM-53-03-01-02,23,12.77,32.39,24.589,7.17,13.12,11.633
DM-53-03-01-02,24,11.8,30.82,27.346,8.26,13.47,12.113
DM-53-03-01-02,25,12.13,34.82,30.257,8.47,13.05,12.17
DM-53-03-01-02,26,12.57,36.28,31.854,8.79,12.94,12.173
DM-53-03-01-02,27,14.82,36.27,33.186,9.11,13.35,12.253
DM-53-03-01-02,28,12.34,36.54,33.097,9.4,13.82,12.489
DM-53-03-01-02,29,11.66,37.02,33.971,9.04,13.53,12.541
DM-53-03-01-02,30,13.41,36.38,33.947,9.39,13.28,12.614
DM-53-03-01-02,31,13.41,36.82,33.787,9.39,13.31,12.649
DM-53-03-01-02,32,12.01,36.42,32.281,9.22,13.36,12.647
DM-53-03-01-02,33,12.0,37.34,31.76,9.22,13.38,12.724
DM-53-03-01-02,34,9.67,37.51,32.197,8.77,13.35,12.867
DM-53-03-01-02,35,9.5,36.92,31.977,8.21,13.33,12.923
DM-53-03-01-02,36,7.7,37.52,31.817,6.79,13.48,12.991
DM-53-03-01-02,37,6.28,35.98,30.803,6.77,13.39,13.023
DM-53-03-01-02,38,4.69,37.23,30.901,5.99,13.46,13.084
DM-53-03-01-02,39,1.96,35.15,30.709,5.93,13.75,13.11
DM-53-03-01-02,40,2.39,34.44,29.664,6.12,13.88,13.11
DM-53-03-01-02,41,2.45,34.34,29.289,6.19,14.03,13.15
DM-53-03-01-02,42,1.78,33.59,29.066,5.96,14.2,13.186
DM-53-03-01-02,43,1.65,34.91,29.069,6.05,13.94,13.187
DM-53-03-01-02,44,3.74,33.4,27.45,6.16,13.44,12.759
DM-53-03-01-02,45,3.79,33.45,26.69,6.17,13.2,11.877
DM-53-03-01-02,46,3.66,30.87,25.351,6.51,13.2,11.064
DM-53-03-01-02,47,3.13,31.3,24.297,6.29,13.22,10.329
DM-53-03-01-02,48,2.37,31.92,23.567,6.27,12.95,9.734
DM-53-03-01-02,49,2.92,30.37,23.727,6.05,12.08,9.567
DM-53-03-01-02,50,4.25,29.93,22.74,6.46,11.16,9.487
DM-53-03-01-02,51,4.05,27.05,22.546,6.37,10.17,9.399
DM-53-03-01-02,52,4.0,24.64,22.126,6.49,9.67,9.306
DM-53-03-01-02,53,3.07,26.69,21.933,6.25,9.71,9.353
DM-53-03-01-02,54,5.18,26.29,21.426,6.71,9.75,9.484
DM-53-03-01-02,55,4.67,25.96,21.823,6.87,10.2,9.531
DM-53-03-01-02,56,3.9,24.8,21.591,7.16,10.54,9.509
DM-53-03-01-02,57,7.8,38.11,21.796,7.3,11.02,9.581
DM-53-03-01-02,58,10.57,38.31,20.986,7.95,11.49,9.594
DM-53-03-01-02,59,10.58,42.53,20.686,8.03,12.08,9.614
DM-53-03-01-02,60,11.58,51.47,20.367,8.38,12.67,9.629
DM-53-03-01-02,61,11.63,44.91,21.079,8.46,13.01,9.639
DM-53-03-01-02,62,12.82,29.13,20.867,8.48,12.99,9.613
DM-53-03-01-02,63,11.33,27.96,21.324,8.57,13.0,9.587
DM-53-03-01-02,64,9.93,27.74,22.48,7.91,12.98,9.941
DM-53-03-01-02,65,11.19,28.63,23.961,8.03,13.01,10.404
DM-53-03-01-02,66,10.74,28.58,23.941,8.22,13.04,10.874
DM-53-03-01-02,67,9.52,28.1,25.55,8.24,13.01,11.293
DM-53-03-01-02,68,10.95,29.7,27.023,8.32,13.02,11.651
DM-53-03-01-02,69,9.85,30.73,28.027,8.03,12.99,12.071
DM-53-03-01-02,70,8.15,31.32,28.556,7.81,13.32,12.466
DM-53-03-01-02,71,10.39,30.83,28.313,8.18,13.77,12.714
DM-53-03-01-02,72,9.74,32.37,28.764,8.31,14.18,12.687
DM-53-03-01-02,73,7.71,31.0,29.787,8.4,14.18,12.674
DM-53-03-01-02,74,6.08,32.56,30.95,7.9,13.93,12.59
DM-53-03-01-02,75,5.04,32.5,30.866,7.51,13.97,12.65
DM-53-03-01-02,76,4.78,31.3,29.493,7.12,13.88,12.573
DM-53-03-01-02,77,4.73,45.54,29.434,6.78,13.73,12.573
DM-53-03-01-02,78,3.59,55.17,28.579,6.49,13.75,12.666
DM-53-03-01-02,79,2.86,55.23,27.89,5.86,13.79,12.683
DM-53-03-01-02,80,2.67,52.18,27.747,5.23,13.82,12.526
DM-53-03-01-02,81,0.97,31.13,28.109,4.17,14.09,12.46
DM-53-03-01-02,82,0.38,30.21,27.411,3.18,14.15,12.414
DM-53-03-01-02,83,0.09,28.99,25.884,2.49,14.3,12.099
DM-53-03-01-02,84,0.09,28.42,24.709,2.59,13.62,11.123
DM-53-03-01-02,85,0.0,27.07,23.359,1.48,12.79,10.476
DM-53-03-01-02,86,0.0,25.4,22.293,1.21,12.12,10.141
DM-53-03-01-02,87,0.0,23.05,20.763,1.52,11.75,9.736
DM-53-03-01-02,88,0.0,22.0,19.433,1.26,10.75,9.124
DM-53-03-01-02,89,0.0,20.23,17.931,1.36,9.94,8.484
DM-53-03-01-02,90,0.0,18.5,16.067,1.65,9.36,7.869
DM-53-03-01-02,91,0.0,17.21,14.777,1.73,8.64,7.239
DM-53-03-01-02,92,0.0,14.95,13.259,1.66,7.84,6.623
DM-53-03-01-02,93,0.0,14.68,12.436,1.64,7.28,6.094
DM-53-03-01-02,94,0.0,13.03,11.293,1.56,6.5,5.597
DM-53-03-01-02,95,0.0,11.91,9.891,1.65,5.89,4.993
DM-53-03-01-03,0,36.07,97.23,72.953,1.76,6.14,4.954
DM-53-03-01-03,1,37.61,93.55,72.973,1.72,6.16,5.014
DM-53-03-01-03,2,35.07,93.08,68.681,1.74,6.15,5.056
DM-53-03-01-03,3,34.15,92.72,64.669,1.81,6.14,5.123
DM-53-03-01-03,4,27.72,88.47,60.327,1.78,6.16,5.143
DM-53-03-01-03,5,22.47,86.35,55.321,1.8,6.25,5.151
DM-53-03-01-03,6,13.31,104.56,52.243,1.64,7.05,5.14
DM-53-03-01-03,7,11.19,118.43,50.533,1.5,8.17,5.141
DM-53-03-01-03,8,7.67,133.38,49.016,1.42,8.98,5.146
DM-53-03-01-03,9,5.44,148.33,47.541,1.39,9.87,5.146
DM-53-03-01-03,10,0.26,171.64,45.84,1.42,10.92,5.179
DM-53-03-01-03,11,2.27,191.47,44.96,1.4,12.21,5.201
DM-53-03-01-03,12,3.06,211.09,44.836,1.29,13.12,5.164
DM-53-03-01-03,13,0.0,231.92,43.77,1.35,13.59,5.19
DM-53-03-01-03,14,2.59,239.96,44.903,1.39,13.33,5.167
DM-53-03-01-03,15,26.74,244.9,53.15,2.51,13.04,5.316
DM-53-03-01-03,16,53.36,249.22,70.71,4.37,13.18,5.869
DM-53-03-01-03,17,57.36,248.34,85.004,4.8,13.65,6.546
DM-53-03-01-03,18,57.94,249.42,100.747,5.18,13.67,7.283
DM-53-03-01-03,19,61.64,250.11,115.246,5.49,13.6,7.989
DM-53-03-01-03,20,72.62,249.84,135.223,6.35,13.62,8.973
DM-53-03-01-03,21,101.41,250.62,155.757,7.24,13.48,9.967
DM-53-03-01-03,22,126.9,249.91,173.459,7.3,13.3,10.826
DM-53-03-01-03,23,134.41,249.2,192.816,7.31,13.38,11.651
DM-53-03-01-03,24,162.55,251.9,211.539,8.44,13.48,12.101
DM-53-03-01-03,25,188.09,249.05,224.897,10.25,13.55,12.169
DM-53-03-01-03,26,202.54,251.84,230.943,10.44,13.68,12.139
DM-53-03-01-03,27,205.91,250.32,236.377,10.25,13.84,12.18
DM-53-03-01-03,28,225.07,252.18,240.37,11.09,13.87,12.407
DM-53-03-01-03,29,223.04,251.42,241.056,11.47,13.85,12.483
DM-53-03-01-03,30,220.0,252.05,242.113,11.34,13.91,12.493
DM-53-03-01-03,31,221.47,253.4,241.951,11.25,13.97,12.546
DM-53-03-01-03,32,219.34,253.46,240.527,11.32,13.92,12.557
DM-53-03-01-03,33,216.35,253.63,241.55,11.56,13.86,12.62
DM-53-03-01-03,34,209.07,250.41,241.314,11.96,13.59,12.773
DM-53-03-01-03,35,187.87,253.11,242.316,10.62,13.6,12.853
DM-53-03-01-03,36,187.69,252.29,240.426,10.2,13.7,12.92
DM-53-03-01-03,37,177.51,252.29,240.204,9.39,13.75,12.971
DM-53-03-01-03,38,174.99,252.93,239.213,9.33,14.09,13.01
DM-53-03-01-03,39,109.44,253.86,238.859,9.4,13.89,13.046
DM-53-03-01-03,40,4.96,251.49,236.891,9.45,14.36,13.083
DM-53-03-01-03,41,2.74,250.34,236.386,9.39,14.44,13.11
DM-53-03-01-03,42,2.79,253.76,236.037,9.4,14.61,13.131
DM-53-03-01-03,43,3.53,259.22,235.497,9.48,14.39,13.139
DM-53-03-01-03,44,3.59,267.01,229.116,9.48,13.97,12.763
DM-53-03-01-03,45,169.39,252.93,220.207,9.45,13.41,11.917
DM-53-03-01-03,46,165.11,251.93,209.341,9.5,13.27,11.149
DM-53-03-01-03,47,163.66,249.36,199.341,9.2,13.34,10.461
DM-53-03-01-03,48,164.53,243.27,192.907,9.12,12.87,9.913
DM-53-03-01-03,49,163.57,231.17,190.03,8.76,12.03,9.76
DM-53-03-01-03,50,162.46,220.62,186.86,8.83,11.2,9.683
DM-53-03-01-03,51,162.7,208.8,183.614,8.84,10.37,9.581
DM-53-03-01-03,52,162.62,202.19,181.603,8.75,10.32,9.516
DM-53-03-01-03,53,162.4,203.32,182.226,9.0,10.52,9.567
DM-53-03-01-03,54,158.85,210.15,182.417,9.2,10.89,9.684
DM-53-03-01-03,55,159.39,213.27,181.604,9.3,11.28,9.727
DM-53-03-01-03,56,159.49,218.83,180.581,9.21,11.7,9.704
DM-53-03-01-03,57,157.31,220.18,180.051,9.3,12.1,9.759
DM-53-03-01-03,58,155.53,226.77,178.866,9.41,12.59,9.8
DM-53-03-01-03,59,155.41,235.47,178.007,9.47,13.14,9.83
DM-53-03-01-03,60,155.42,242.93,177.5,9.48,13.66,9.85
DM-53-03-01-03,61,155.18,248.45,177.106,9.49,13.97,9.863
DM-53-03-01-03,62,154.36,249.95,177.566,9.48,14.03,9.824
DM-53-03-01-03,63,156.31,250.71,178.399,9.5,14.07,9.804
DM-53-03-01-03,64,164.59,249.32,185.434,9.94,13.96,10.143
DM-53-03-01-03,65,172.33,249.29,191.989,10.45,13.99,10.587
DM-53-03-01-03,66,181.13,249.65,198.707,10.7,14.0,11.043
DM-53-03-01-03,67,190.25,250.66,205.847,11.08,14.11,11.42
DM-53-03-01-03,68,196.91,247.89,212.343,11.34,14.02,11.776
DM-53-03-01-03,69,205.1,247.32,218.186,11.73,13.96,12.157
DM-53-03-01-03,70,212.47,248.35,224.709,11.67,14.01,12.513
DM-53-03-01-03,71,218.15,248.39,229.547,11.59,14.2,12.757
DM-53-03-01-03,72,219.19,246.67,232.163,11.59,14.36,12.713
DM-53-03-01-03,73,217.26,243.98,233.03,11.52,14.12,12.679
DM-53-03-01-03,74,211.3,248.37,234.259,11.49,14.09,12.619
DM-53-03-01-03,75,204.6,246.56,234.893,11.4,14.06,12.641
DM-53-03-01-03,76,196.72,246.06,233.229,11.1,14.04,12.549
DM-53-03-01-03,77,187.44,247.87,232.426,10.56,14.05,12.536
DM-53-03-01-03,78,172.43,248.27,232.843,9.7,13.9,12.56
DM-53-03-01-03,79,159.11,247.82,232.249,8.82,13.83,12.566
DM-53-03-01-03,80,143.21,248.25,231.894,7.93,13.86,12.421
DM-53-03-01-03,81,124.2,246.78,230.91,7.11,13.86,12.339
DM-53-03-01-03,82,113.59,245.74,229.581,6.48,14.0,12.297
DM-53-03-01-03,83,99.86,243.58,221.486,6.09,14.18,11.974
DM-53-03-01-03,84,87.45,241.64,204.96,3.55,13.54,11.03
DM-53-03-01-03,85,63.97,227.26,192.29,2.61,12.77,10.423
DM-53-03-01-03,86,73.34,220.82,186.746,3.13,12.08,10.107
DM-53-03-01-03,87,71.82,207.14,179.333,3.16,11.6,9.713
DM-53-03-01-03,88,53.41,196.02,167.619,2.09,10.8,9.099
DM-53-03-01-03,89,50.91,185.59,156.874,1.92,10.06,8.469
DM-53-03-01-03,90,51.0,172.9,145.196,1.94,9.44,7.906
DM-53-03-01-03,91,49.79,159.23,131.743,1.92,8.64,7.304
DM-53-03-01-03,92,47.56,146.24,120.113,1.87,8.0,6.717
DM-53-03-01-03,93,45.03,131.14,109.456,1.84,7.36,6.21
DM-53-03-01-03,94,42.3,117.57,96.979,1.82,6.7,5.74
DM-53-03-01-03,95,35.37,102.22,81.284,1.87,6.15,5.171
DM-53-03-01-04,0,92.44,100.16,98.324,5.2,5.46,5.319
DM-53-03-01-04,1,93.79,101.73,99.186,5.15,5.5,5.293
DM-53-03-01-04,2,92.32,100.88,97.681,5.26,5.56,5.353
DM-53-03-01-04,3,89.56,98.77,96.471,5.31,5.59,5.396
DM-53-03-01-04,4,86.92,97.66,95.66,5.35,5.65,5.436
DM-53-03-01-04,5,87.17,98.07,94.473,5.39,5.67,5.461
DM-53-03-01-04,6,87.41,96.83,93.141,5.43,5.72,5.501
DM-53-03-01-04,7,86.91,103.34,92.591,5.31,5.73,5.517
DM-53-03-01-04,8,87.2,98.11,92.727,5.48,5.74,5.553
DM-53-03-01-04,9,87.61,98.16,93.379,5.5,5.76,5.579
DM-53-03-01-04,10,86.34,97.12,93.139,5.52,5.81,5.599
DM-53-03-01-04,11,87.85,98.43,93.376,5.49,5.79,5.607
DM-53-03-01-04,12,88.51,99.82,93.829,5.5,5.78,5.603
DM-53-03-01-04,13,91.83,100.48,94.639,5.51,5.76,5.613
DM-53-03-01-04,14,92.85,100.7,96.117,5.47,5.77,5.589
DM-53-03-01-04,15,94.52,101.88,98.433,5.46,5.82,5.569
DM-53-03-01-04,16,98.84,111.59,105.469,5.5,6.25,5.836
DM-53-03-01-04,17,100.23,127.06,115.844,5.43,7.02,6.38
DM-53-03-01-04,18,102.06,144.64,128.744,5.31,7.78,6.91
DM-53-03-01-04,19,108.15,159.6,140.701,5.23,8.58,7.466
DM-53-03-01-04,20,118.08,179.74,157.42,5.69,9.47,8.197
DM-53-03-01-04,21,140.39,205.86,179.947,6.89,10.44,9.183
DM-53-03-01-04,22,161.48,228.1,201.444,8.18,11.29,10.187
DM-53-03-01-04,23,183.48,253.3,227.237,9.13,12.01,10.894
DM-53-03-01-04,24,203.51,273.88,250.274,9.85,12.36,11.347
DM-53-03-01-04,25,225.09,284.13,264.729,10.62,11.99,11.321
DM-53-03-01-04,26,235.17,283.96,268.836,11.06,11.9,11.434
DM-53-03-01-04,27,249.72,283.15,269.906,11.08,12.09,11.699
DM-53-03-01-04,28,254.95,289.52,267.411,11.21,12.55,11.897
DM-53-03-01-04,29,247.55,292.57,264.2,11.28,12.43,11.931
DM-53-03-01-04,30,247.18,290.31,259.747,11.4,12.36,11.99
DM-53-03-01-04,31,241.55,288.73,255.556,11.48,12.33,12.074
DM-53-03-01-04,32,233.08,287.76,250.453,11.67,12.4,12.14
DM-53-03-01-04,33,226.45,286.53,246.836,11.7,12.45,12.151
DM-53-03-01-04,34,221.83,284.92,243.787,11.83,12.5,12.196
DM-53-03-01-04,35,103.34,282.61,227.346,5.31,12.58,11.484
DM-53-03-01-04,36,103.34,280.3,226.069,5.31,12.63,11.587
DM-53-03-01-04,37,134.34,277.9,228.57,6.9,12.63,11.837
DM-53-03-01-04,38,103.34,275.73,228.676,5.31,12.78,12.017
DM-53-03-01-04,39,103.34,271.49,215.97,5.31,12.78,11.757
DM-53-03-01-04,40,103.34,269.64,206.631,5.31,12.79,11.23
DM-53-03-01-04,41,134.34,266.37,212.129,6.9,12.81,11.623
DM-53-03-01-04,42,174.64,263.21,219.429,8.97,12.82,12.13
DM-53-03-01-04,43,103.34,259.55,215.426,5.31,12.85,12.187
DM-53-03-01-04,44,134.34,261.3,213.703,6.9,12.84,12.071
DM-53-03-01-04,45,103.34,261.46,206.444,5.31,12.87,11.469
DM-53-03-01-04,46,134.34,264.9,204.094,6.9,12.9,11.15
DM-53-03-01-04,47,168.69,260.22,199.074,8.97,13.0,10.711
DM-53-03-01-04,48,168.86,247.74,195.973,9.31,12.69,10.271
DM-53-03-01-04,49,173.81,239.39,194.269,9.21,11.87,9.981
DM-53-03-01-04,50,177.97,228.55,192.901,9.33,10.97,9.794
DM-53-03-01-04,51,175.7,216.36,189.49,9.39,10.07,9.621
DM-53-03-01-04,52,174.18,209.54,187.817,9.2,9.61,9.447
DM-53-03-01-04,53,175.99,208.09,186.189,9.14,9.75,9.471
DM-53-03-01-04,54,175.24,207.14,185.133,9.26,9.76,9.516
DM-53-03-01-04,55,103.34,206.84,173.314,5.31,9.84,8.941
DM-53-03-01-04,56,134.34,206.86,176.937,6.9,9.82,9.194
DM-53-03-01-04,57,169.67,206.09,181.634,8.97,9.84,9.501
DM-53-03-01-04,58,103.34,203.35,150.314,5.31,9.85,7.747
DM-53-03-01-04,59,168.33,202.51,180.277,9.5,9.84,9.601
DM-53-03-01-04,60,170.24,202.61,181.011,9.26,9.84,9.609
DM-53-03-01-04,61,103.34,202.04,177.999,5.31,9.83,9.397
DM-53-03-01-04,62,169.07,200.8,182.41,9.52,9.86,9.619
DM-53-03-01-04,63,176.57,202.92,186.263,9.45,9.78,9.576
DM-53-03-01-04,64,103.34,209.55,155.717,5.31,10.01,7.856
DM-53-03-01-04,65,103.34,216.38,170.157,5.31,10.54,8.646
DM-53-03-01-04,66,134.34,223.1,191.883,6.9,10.95,9.804
DM-53-03-01-04,67,174.64,228.6,209.854,8.97,11.17,10.769
DM-53-03-01-04,68,211.13,234.49,218.49,10.89,11.53,11.206
DM-53-03-01-04,69,215.84,242.02,226.28,11.28,11.89,11.531
DM-53-03-01-04,70,228.35,249.74,235.177,11.55,12.35,11.891
DM-53-03-01-04,71,228.31,256.08,242.371,11.93,12.89,12.266
DM-53-03-01-04,72,234.15,258.56,244.794,12.05,13.11,12.451
DM-53-03-01-04,73,234.74,261.25,245.649,12.07,13.1,12.457
DM-53-03-01-04,74,234.42,270.18,245.737,11.97,13.02,12.389
DM-53-03-01-04,75,235.2,268.42,247.146,11.97,12.99,12.32
DM-53-03-01-04,76,235.7,264.16,250.653,11.84,13.04,12.224
DM-53-03-01-04,77,230.3,260.81,247.06,11.87,13.12,12.291
DM-53-03-01-04,78,230.17,255.24,242.219,12.03,13.27,12.376
DM-53-03-01-04,79,226.01,253.35,239.214,12.04,13.33,12.419
DM-53-03-01-04,80,228.0,250.95,237.683,11.95,13.28,12.399
DM-53-03-01-04,81,226.81,250.05,235.376,11.97,13.33,12.447
DM-53-03-01-04,82,216.95,245.57,231.353,12.14,13.42,12.547
DM-53-03-01-04,83,218.11,241.62,227.559,12.26,13.49,12.66
DM-53-03-01-04,84,208.87,234.32,220.227,11.89,13.12,12.346
DM-53-03-01-04,85,196.23,221.64,209.366,11.49,12.51,11.826
DM-53-03-01-04,86,186.25,211.9,200.08,11.16,11.84,11.38
DM-53-03-01-04,87,181.33,197.64,189.134,10.78,11.16,10.883
DM-53-03-01-04,88,165.67,182.69,175.064,9.9,10.68,10.216
DM-53-03-01-04,89,150.35,168.71,160.81,9.17,9.98,9.546
DM-53-03-01-04,90,135.93,159.25,146.967,8.36,9.2,8.869
DM-53-03-01-04,91,123.34,139.3,132.471,7.66,8.47,8.144
DM-53-03-01-04,92,105.96,128.04,119.806,6.86,7.83,7.447
DM-53-03-01-04,93,100.09,114.96,109.064,6.52,7.29,6.919
DM-53-03-01-04,94,86.81,108.41,98.55,6.18,6.62,6.369
DM-53-03-01-04,95,77.69,97.89,90.699,5.75,6.08,5.864
DM-53-03-02-01,0,52.6,102.03,72.014,1.46,5.81,4.773
DM-53-03-02-01,1,49.98,97.85,69.42,1.43,5.85,4.851
DM-53-03-02-01,2,48.8,94.59,66.996,1.46,5.78,4.891
DM-53-03-02-01,3,48.07,90.25,64.307,1.52,5.84,4.959
DM-53-03-02-01,4,44.14,88.89,61.717,1.5,5.9,4.971
DM-53-03-02-01,5,41.58,87.09,59.411,1.5,5.93,4.97
DM-53-03-02-01,6,36.11,83.66,57.636,1.32,5.96,4.969
DM-53-03-02-01,7,34.09,79.69,56.139,1.19,6.0,4.974
DM-53-03-02-01,8,31.65,83.26,55.24,1.11,5.99,4.984
DM-53-03-02-01,9,31.89,82.06,54.631,1.1,6.05,4.98
DM-53-03-02-01,10,31.75,78.78,53.516,1.11,6.05,5.011
DM-53-03-02-01,11,30.55,78.8,52.53,1.1,6.07,5.026
DM-53-03-02-01,12,29.48,78.69,52.656,1.0,6.06,4.993
DM-53-03-02-01,13,31.21,77.56,52.914,1.06,6.05,5.017
DM-53-03-02-01,14,31.77,78.22,53.247,1.1,6.08,5.007
DM-53-03-02-01,15,57.6,81.62,59.163,2.23,6.07,5.16
DM-53-03-02-01,16,61.64,94.45,70.894,4.13,6.6,5.734
DM-53-03-02-01,17,64.68,106.29,77.834,4.64,7.54,6.47
DM-53-03-02-01,18,69.18,117.23,86.927,5.06,8.57,7.256
DM-53-03-02-01,19,71.2,134.74,97.413,5.15,9.45,8.013
DM-53-03-02-01,20,80.84,157.86,113.807,5.65,10.27,9.046
DM-53-03-02-01,21,97.81,179.38,133.199,6.92,11.39,10.057
DM-53-03-02-01,22,108.42,202.8,148.681,7.24,12.66,10.979
DM-53-03-02-01,23,119.2,229.69,165.893,7.26,13.45,11.859
DM-53-03-02-01,24,144.39,259.31,187.917,8.51,14.27,12.267
DM-53-03-02-01,25,167.37,271.98,205.123,10.27,13.37,12.253
DM-53-03-02-01,26,179.34,279.12,211.79,10.52,13.13,12.219
DM-53-03-02-01,27,187.68,282.81,217.817,10.3,13.69,12.231
DM-53-03-02-01,28,207.38,285.28,216.853,11.09,14.01,12.52
DM-53-03-02-01,29,206.32,285.89,216.836,11.33,13.84,12.569
DM-53-03-02-01,30,206.07,286.84,216.859,11.2,13.79,12.601
DM-53-03-02-01,31,205.02,292.28,214.99,11.02,13.71,12.666
DM-53-03-02-01,32,199.89,287.94,215.869,10.97,13.71,12.63
DM-53-03-02-01,33,199.12,286.09,214.801,11.14,13.59,12.686
DM-53-03-02-01,34,197.99,285.65,214.943,11.76,13.81,12.853
DM-53-03-02-01,35,197.37,290.27,212.381,11.83,13.83,12.941
DM-53-03-02-01,36,190.49,289.47,209.647,11.85,13.91,13.019
DM-53-03-02-01,37,188.15,289.48,209.334,11.88,14.06,13.05
DM-53-03-02-01,38,186.25,285.4,205.673,12.05,14.5,13.139
DM-53-03-02-01,39,183.64,281.47,205.804,12.1,14.66,13.144
DM-53-03-02-01,40,178.69,289.0,202.929,11.45,14.21,13.16
DM-53-03-02-01,41,177.63,308.73,198.889,11.11,14.25,13.241
DM-53-03-02-01,42,170.06,272.68,196.78,12.18,14.36,13.309
DM-53-03-02-01,43,168.0,270.44,194.381,11.92,14.42,13.341
DM-53-03-02-01,44,165.24,269.01,186.014,11.62,14.3,12.966
DM-53-03-02-01,45,154.12,265.87,178.876,10.83,13.82,12.083
DM-53-03-02-01,46,152.79,258.86,172.337,9.75,13.93,11.243
DM-53-03-02-01,47,146.95,257.47,166.406,9.85,13.98,10.481
DM-53-03-02-01,48,142.66,252.05,161.114,8.89,13.53,9.934
