dma_code,baseline_month,current_avg_mnf,baseline_avg_mnf,mnf_delta_pct,mnf_delta_abs,mnf_color,current_avg_daily_total,baseline_avg_daily_total,inflow_delta_pct,inflow_delta_abs,inflow_color,n_valid_days_current,n_valid_days_baseline,current_window_start,current_window_end,generated_at
DM-17-04-04-02,custom_60d,60.847,63.138,-3.63,-2.29,green,2875.26,2908.37,-1.14,-33.11,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-04-05-01,custom_60d,0.029,0.003,866.67,0.03,red,0.63,0.07,800.0,0.56,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-04-05-02,custom_60d,200.152,199.019,0.57,1.13,green,7348.75,7262.71,1.18,86.04,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-04-06-01,custom_60d,104.313,103.917,0.38,0.4,green,4309.55,4281.39,0.66,28.16,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-04-06-02,custom_60d,138.821,140.923,-1.49,-2.1,green,5583.8,5618.32,-0.61,-34.52,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-05-01-01,custom_60d,211.088,201.518,4.75,9.57,green,8570.91,8467.83,1.22,103.08,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-05-02-01,custom_60d,156.299,166.722,-6.25,-10.42,green,6810.54,7069.62,-3.66,-259.08,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-05-03-01,custom_60d,60.586,57.903,4.63,2.68,green,2566.01,2517.17,1.94,48.84,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-05-04-01,custom_60d,271.358,259.999,4.37,11.36,green,11812.08,11548.61,2.28,263.47,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-05-05-01,custom_60d,182.242,161.671,12.72,20.57,yellow,8109.29,7566.74,7.17,542.55,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-05-05-02,custom_60d,32.954,32.322,1.96,0.63,green,1901.51,1901.99,-0.03,-0.48,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-05-06-01,custom_60d,281.021,267.727,4.97,13.29,green,9556.49,9658.9,-1.06,-102.41,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-01-01,custom_60d,108.845,110.053,-1.1,-1.21,green,3800.5,3781.7,0.5,18.8,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-01-02,custom_60d,179.608,177.801,1.02,1.81,green,6296.79,6216.43,1.29,80.36,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-02-01,custom_60d,135.127,139.802,-3.34,-4.67,green,4987.86,5082.09,-1.85,-94.23,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-02-02,custom_60d,215.599,217.057,-0.67,-1.46,green,7267.85,7280.7,-0.18,-12.85,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-03-01,custom_60d,222.73,227.384,-2.05,-4.65,green,8257.41,8320.4,-0.76,-62.99,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-04-01,custom_60d,50.065,55.204,-9.31,-5.14,green,1837.44,1862.09,-1.32,-24.65,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-04-02,custom_60d,40.923,42.754,-4.28,-1.83,green,1804.52,1785.08,1.09,19.44,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-04-03,custom_60d,81.936,83.629,-2.02,-1.69,green,3069.83,3055.05,0.48,14.78,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-04-04,custom_60d,0.0,0.0,,,gray,152.2,17.76,756.98,134.44,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-05-01,custom_60d,233.599,239.419,-2.43,-5.82,green,8995.8,9000.87,-0.06,-5.07,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-06-01,custom_60d,95.764,91.433,4.74,4.33,green,3572.87,3493.47,2.27,79.4,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-07-01,custom_60d,84.12,83.535,0.7,0.59,green,3358.17,3297.46,1.84,60.71,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-07-02,custom_60d,63.879,59.404,7.53,4.47,yellow,2839.56,2701.33,5.12,138.23,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-08-01,custom_60d,86.393,85.698,0.81,0.7,green,3308.93,3262.57,1.42,46.36,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-06-08-02,custom_60d,94.111,91.985,2.31,2.13,green,3636.76,3565.7,1.99,71.06,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-01-01,custom_60d,52.928,58.075,-8.86,-5.15,green,2165.53,2328.87,-7.01,-163.34,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-02-01,custom_60d,0.05,0.05,0.0,0.0,green,67.35,8.92,655.04,58.43,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-03-01,custom_60d,0.003,0.003,0.0,0.0,green,0.5,0.5,0.0,0.0,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-03-02,custom_60d,73.22,73.831,-0.83,-0.61,green,3089.67,3021.09,2.27,68.58,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-04-01,custom_60d,70.979,73.197,-3.03,-2.22,green,2672.93,2728.39,-2.03,-55.46,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-04-02,custom_60d,71.83,71.651,0.25,0.18,green,3320.5,3308.2,0.37,12.3,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-05-01,custom_60d,29.04,35.657,-18.56,-6.62,green,1508.5,1762.87,-14.43,-254.37,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-06-01,custom_60d,71.704,59.558,20.39,12.15,red,3600.69,2879.16,25.06,721.53,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-06-02,custom_60d,98.46,113.597,-13.33,-15.14,green,4795.95,5378.49,-10.83,-582.54,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-07-01,custom_60d,66.098,68.066,-2.89,-1.97,green,2622.25,2630.68,-0.32,-8.43,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-07-02,custom_60d,54.292,54.914,-1.13,-0.62,green,2088.8,2148.63,-2.78,-59.83,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-08-01,custom_60d,112.786,111.642,1.02,1.14,green,4759.51,4887.76,-2.62,-128.25,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-08-02,custom_60d,58.458,57.25,2.11,1.21,green,1521.33,1943.95,-21.74,-422.62,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-09-01,custom_60d,373.259,371.995,0.34,1.26,green,8202.31,8174.74,0.34,27.57,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-09-02,custom_60d,28.185,30.944,-8.92,-2.76,green,1736.29,1747.72,-0.65,-11.43,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-09-03,custom_60d,0.0,0.0,,,gray,137.18,16.0,757.38,121.18,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-09-04,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-09-05,custom_60d,60.557,52.388,15.59,8.17,yellow,2605.32,1807.6,44.13,797.72,red,7.0,41,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-10-01,custom_60d,0.05,0.05,0.0,0.0,green,1.18,1.2,-1.67,-0.02,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-10-02,custom_60d,99.42,98.064,1.38,1.36,green,3208.79,3168.95,1.26,39.84,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-07-10-03,custom_60d,28.016,3.313,745.64,24.7,red,963.34,113.45,749.13,849.89,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-08-01-01,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-08-01-02,custom_60d,320.711,324.817,-1.26,-4.11,green,12435.28,12283.45,1.24,151.83,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-08-02-01,custom_60d,182.536,165.889,10.04,16.65,yellow,7367.76,6988.01,5.43,379.75,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-08-02-03,custom_60d,3.99,0.51,682.35,3.48,red,23.86,3.84,521.35,20.02,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-08-03-01,custom_60d,5.194,12.747,-59.25,-7.55,green,268.5,327.39,-17.99,-58.89,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-08-04-01,custom_60d,34.924,45.773,-23.7,-10.85,green,1728.52,1971.05,-12.3,-242.53,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-08-04-02,custom_60d,72.155,69.377,4.0,2.78,green,3931.73,3810.63,3.18,121.1,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-08-04-03,custom_60d,11.825,12.339,-4.17,-0.51,green,438.99,447.65,-1.93,-8.66,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-08-04-04,custom_60d,5.459,5.269,3.61,0.19,green,350.03,342.83,2.1,7.2,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-08-04-05,custom_60d,0.407,0.423,-3.78,-0.02,green,12.15,12.35,-1.62,-0.2,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-09-01-01,custom_60d,,,,,gray,3086.45,3029.28,1.89,57.17,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-09-01-02,custom_60d,,,,,gray,5210.47,5147.54,1.22,62.93,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-09-02-02,custom_60d,237.176,239.929,-1.15,-2.75,green,10102.3,9938.97,1.64,163.33,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-09-03-01,custom_60d,0.0,0.035,-100.0,-0.04,green,9.26,31.47,-70.58,-22.21,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-09-04-01,custom_60d,250.366,261.229,-4.16,-10.86,green,9223.31,9285.31,-0.67,-62.0,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-09-05-01,custom_60d,0.05,0.05,0.0,0.0,green,1.17,1.2,-2.5,-0.03,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-09-06-01,custom_60d,77.494,77.466,0.04,0.03,green,5127.69,5049.91,1.54,77.78,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-09-07-01,custom_60d,77.386,77.156,0.3,0.23,green,2820.77,2813.67,0.25,7.1,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-09-07-02,custom_60d,,,,,gray,32.5,65.6,-50.46,-33.1,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-09-07-03,custom_60d,499.852,499.851,0.0,0.0,green,11999.03,11999.04,-0.0,-0.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-10-04-01,custom_60d,40.006,38.458,4.03,1.55,green,2162.72,2104.24,2.78,58.48,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-10-04-02,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-10-05-01,custom_60d,500.0,500.0,0.0,0.0,green,11917.85,11990.42,-0.61,-72.57,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-10-06-01,custom_60d,158.275,163.541,-3.22,-5.27,green,6643.44,6795.44,-2.24,-152.0,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-10-07-01,custom_60d,0.05,0.05,0.0,0.0,green,1.16,1.2,-3.33,-0.04,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-10-07-02,custom_60d,0.05,0.05,0.0,0.0,green,73.75,9.66,663.46,64.09,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-01-02,custom_60d,0.0,0.0,,,gray,6.31,0.74,752.7,5.57,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-01-03,custom_60d,120.282,97.938,22.81,22.34,red,4994.46,4552.32,9.71,442.14,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-01-04,custom_60d,18.671,19.259,-3.05,-0.59,green,1426.78,1474.99,-3.27,-48.21,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-02-01,custom_60d,49.804,52.834,-5.73,-3.03,green,2566.04,2654.47,-3.33,-88.43,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-02-02,custom_60d,61.513,67.626,-9.04,-6.11,green,2941.43,3112.75,-5.5,-171.32,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-02-03,custom_60d,60.928,61.941,-1.64,-1.01,green,2944.24,2970.69,-0.89,-26.45,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-02-04,custom_60d,57.119,60.002,-4.8,-2.88,green,2969.11,3032.45,-2.09,-63.34,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-02-05,custom_60d,0.814,0.817,-0.37,-0.0,green,30.51,30.67,-0.52,-0.16,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-03-01,custom_60d,45.251,41.141,9.99,4.11,yellow,2018.67,1941.82,3.96,76.85,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-03-02,custom_60d,440.515,493.06,-10.66,-52.55,green,11604.09,11953.81,-2.93,-349.72,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-03-03,custom_60d,0.0,0.0,,,gray,0.28,2.83,-90.11,-2.55,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-04-01,custom_60d,59.851,63.084,-5.12,-3.23,green,2961.56,3044.21,-2.71,-82.65,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-04-02,custom_60d,0.0,0.035,-100.0,-0.04,green,4.01,13.99,-71.34,-9.98,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-05-01,custom_60d,273.467,167.093,63.66,106.37,red,6969.38,4088.82,70.45,2880.56,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-05-02,custom_60d,72.274,70.707,2.22,1.57,green,3495.9,3443.2,1.53,52.7,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-06-01,custom_60d,0.002,0.002,0.0,0.0,green,221.99,25.94,755.78,196.05,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-17-11-06-02,custom_60d,65.057,53.639,21.29,11.42,red,1699.43,1479.66,14.85,219.77,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-01-01,custom_60d,21.374,11.303,89.1,10.07,red,581.01,414.2,40.27,166.81,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-01-01(1),custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-01-02,custom_60d,18.374,18.397,-0.13,-0.02,green,644.7,645.95,-0.19,-1.25,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-01-04,custom_60d,104.421,94.248,10.79,10.17,yellow,5116.0,2816.22,81.66,2299.78,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-01-05,custom_60d,17.858,39.966,-55.32,-22.11,green,1056.89,956.38,10.51,100.51,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-02-01,custom_60d,92.534,57.048,62.2,35.49,red,5112.73,3120.5,63.84,1992.23,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-02-02,custom_60d,47.476,26.413,79.74,21.06,red,2236.84,1198.09,86.7,1038.75,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-03-01,custom_60d,81.82,81.876,-0.07,-0.06,green,3802.0,3870.4,-1.77,-68.4,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-04-01,custom_60d,,,,,gray,2337.59,2379.65,-1.77,-42.06,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-05-01,custom_60d,25.59,26.47,-3.32,-0.88,green,1404.25,1403.79,0.03,0.46,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-05-04,custom_60d,38.363,91.534,-58.09,-53.17,green,2411.11,2688.68,-10.32,-277.57,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-07-01,custom_60d,99.626,105.328,-5.41,-5.7,green,5160.74,5243.49,-1.58,-82.75,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-08-01,custom_60d,59.204,55.08,7.49,4.12,yellow,3046.93,2904.6,4.9,142.33,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-08-02,custom_60d,120.246,118.729,1.28,1.52,green,5536.24,5375.51,2.99,160.73,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-01-09-01,custom_60d,77.889,88.291,-11.78,-10.4,green,4372.74,4677.66,-6.52,-304.92,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-01-01,custom_60d,113.957,111.563,2.15,2.39,green,4847.59,4746.97,2.12,100.62,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-02-01,custom_60d,58.316,56.186,3.79,2.13,green,3121.63,3009.62,3.72,112.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-03-02,custom_60d,92.905,108.721,-14.55,-15.82,green,4736.78,5059.64,-6.38,-322.86,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-03-03,custom_60d,145.746,270.378,-46.1,-124.63,green,7302.21,7501.27,-2.65,-199.06,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-04-02,custom_60d,74.39,75.17,-1.04,-0.78,green,4098.44,4124.19,-0.62,-25.75,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-04-03,custom_60d,33.554,34.476,-2.67,-0.92,green,1600.06,1592.47,0.48,7.59,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-05-01,custom_60d,66.923,68.41,-2.17,-1.49,green,3020.53,2266.09,33.29,754.44,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-05-02,custom_60d,77.631,68.28,13.7,9.35,yellow,3453.32,3135.63,10.13,317.69,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-06-01,custom_60d,19.595,7.264,169.75,12.33,red,821.38,295.73,177.75,525.65,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-06-02,custom_60d,,,,,gray,5351.11,5221.71,2.48,129.4,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-07-01,custom_60d,115.303,137.008,-15.84,-21.71,green,5559.65,6126.31,-9.25,-566.66,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-08-01,custom_60d,58.898,70.48,-16.43,-11.58,green,4203.97,4444.04,-5.4,-240.07,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-09-01,custom_60d,22.146,56.623,-60.89,-34.48,green,1332.27,1514.28,-12.02,-182.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-02-09-02,custom_60d,86.569,93.498,-7.41,-6.93,green,5103.24,5235.19,-2.52,-131.95,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-03-01-01,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-03-01-02,custom_60d,,,,,gray,519.69,411.26,26.37,108.43,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-03-01-03,custom_60d,,,,,gray,4156.2,4296.54,-3.27,-140.34,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-03-01-04,custom_60d,93.561,93.546,0.02,0.02,green,4435.95,4473.69,-0.84,-37.74,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-03-02-01,custom_60d,54.237,68.049,-20.3,-13.81,green,3564.54,4130.34,-13.7,-565.8,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-03-03-01,custom_60d,29.496,32.747,-9.93,-3.25,green,2535.75,2545.51,-0.38,-9.76,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-03-03-02,custom_60d,,,,,gray,0.0,964.25,-100.0,-964.25,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-03-04-01,custom_60d,91.675,84.891,7.99,6.78,yellow,5089.68,4764.41,6.83,325.27,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-03-04-02,custom_60d,17.578,20.062,-12.38,-2.48,green,1585.7,1643.37,-3.51,-57.67,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-03-05-01,custom_60d,38.854,38.887,-0.08,-0.03,green,2044.22,2043.87,0.02,0.35,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-03-05-02,custom_60d,144.106,185.787,-22.43,-41.68,green,8200.54,7893.8,3.89,306.74,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-03-06-01,custom_60d,5.544,2.82,96.6,2.72,red,109.32,108.72,0.55,0.6,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-03-06-02,custom_60d,87.606,159.424,-45.05,-71.82,green,4651.93,4351.58,6.9,300.35,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-04-01-01,custom_60d,139.762,139.849,-0.06,-0.09,green,6121.83,6121.41,0.01,0.42,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-04-01-02,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-04-01-03,custom_60d,9.173,9.16,0.14,0.01,green,385.33,386.28,-0.25,-0.95,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-04-02-01,custom_60d,32.197,36.112,-10.84,-3.91,green,2114.41,2181.67,-3.08,-67.26,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-04-02-02,custom_60d,7.339,1.686,335.29,5.65,red,106.22,137.42,-22.7,-31.2,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-04-02-03,custom_60d,55.722,32.832,69.72,22.89,red,2488.92,1429.9,74.06,1059.02,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-01-03,custom_60d,52.976,64.786,-18.23,-11.81,green,3415.91,3762.07,-9.2,-346.16,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-01-04,custom_60d,,,,,gray,4412.08,5028.43,-12.26,-616.35,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-02-01,custom_60d,0.0,0.0,,,gray,0.0,0.01,-100.0,-0.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-03-01,custom_60d,,,,,gray,974.02,973.6,0.04,0.42,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-03-03,custom_60d,105.21,100.5,4.69,4.71,green,3601.49,3239.43,11.18,362.06,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-03-04,custom_60d,58.106,77.819,-25.33,-19.71,green,3857.23,4862.76,-20.68,-1005.53,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-04-01,custom_60d,40.847,42.162,-3.12,-1.31,green,2426.6,2433.26,-0.27,-6.66,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-05-01,custom_60d,42.884,48.427,-11.45,-5.54,green,1819.14,1866.03,-2.51,-46.89,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-06-01,custom_60d,14.486,17.694,-18.13,-3.21,green,800.83,916.69,-12.64,-115.86,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-07-01,custom_60d,309.946,104.787,195.79,205.16,red,8614.93,3746.25,129.96,4868.68,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-07-03,custom_60d,73.372,62.236,17.89,11.14,yellow,3692.8,2642.43,39.75,1050.37,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-08-01,custom_60d,2.938,0.589,398.81,2.35,red,254.67,65.12,291.08,189.55,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-08-02,custom_60d,31.964,5.843,447.05,26.12,red,1950.06,372.66,423.28,1577.4,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-09-02,custom_60d,69.384,89.145,-22.17,-19.76,green,3519.82,3784.1,-6.98,-264.28,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-10-01,custom_60d,28.749,55.755,-48.44,-27.01,green,1996.3,1956.46,2.04,39.84,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-10-02,custom_60d,21.529,10.766,99.97,10.76,red,1834.3,1191.7,53.92,642.6,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-53-05-11-01,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
